sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,created_at,updated_at,qty,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,additional_images,related_skus,configurable_variations,additional_attributes
OC-10-ANDVASE-0299,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Andalucian Rattan Vase","This unique 2 seater set is ideal for casual drinks or your morning coffee. For storage simply stack the chairs and the neat design forms the shape of a vase.


	Stacking Vase Set
	2 x Occasional...",,,1,"Taxable Goods","Not Visible Individually",499.00,,,,andalucian-rattan-vase-1,"Andalucian Rattan Vase","Andalucian Rattan Vase","Andalucian Rattan Vase","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-andvase-0299.jpg,"andalucian-rattan-vase imagen",/oc-10-andvase-0299.jpg,"andalucian-rattan-vase imagen",/oc-10-andvase-0299.jpg,"andalucian-rattan-vase imagen",/oc-10-andvase-0299.jpg,"andalucian-rattan-vase imagen",,,,color=BLACK
OC-10-ANDVASE-0399,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Andalucian Rattan Vase","This unique 2 seater set is ideal for casual drinks or your morning coffee. For storage simply stack the chairs and the neat design forms the shape of a vase.


	Stacking Vase Set
	2 x Occasional...",,,1,"Taxable Goods","Not Visible Individually",499.00,,,,andalucian-rattan-vase-2,"Andalucian Rattan Vase","Andalucian Rattan Vase","Andalucian Rattan Vase","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-andvase-0399.jpg,"andalucian-rattan-vase imagen",/oc-10-andvase-0399.jpg,"andalucian-rattan-vase imagen",/oc-10-andvase-0399.jpg,"andalucian-rattan-vase imagen",/oc-10-andvase-0399.jpg,"andalucian-rattan-vase imagen",,,,color=COFFEE
OC-10-ANDVASE-0399-G,,Default,configurable,"Default Category/Rattan Garden Sofas",base,"Andalucian Rattan Vase","This unique 2 seater set is ideal for casual drinks or your morning coffee. For storage simply stack the chairs and the neat design forms the shape of a vase.


	Stacking Vase Set
	2 x Occasional...",,,1,"Taxable Goods","Catalog, Search",,,,,andalucian-rattan-vase-grouped,"Andalucian Rattan Vase","Andalucian Rattan Vase","Andalucian Rattan Vase","2017-04-14 12:16:15","2017-04-14 12:16:15",,/oc-10-andvase-0399.jpg,"andalucian-rattan-vase imagen",/oc-10-andvase-0399.jpg,"andalucian-rattan-vase imagen",/oc-10-andvase-0399.jpg,"andalucian-rattan-vase imagen",,,,,"sku=OC-10-ANDVASE-0299,color=BLACK|sku=OC-10-ANDVASE-0399,color=COFFEE",
OC-10-ANDVASE-CSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Andalucian Vase Cushions","Replacement set of cushions for the Andalucian Vase Set",,,1,"Taxable Goods","Catalog, Search",179.00,,,,andalucian-vase-cushions-1,"Andalucian Vase Cushions","Andalucian Vase Cushions","Andalucian Vase Cushions","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-andvase-cset.jpg,"andalucian-vase-cushions imagen",/oc-10-andvase-cset.jpg,"andalucian-vase-cushions imagen",/oc-10-andvase-cset.jpg,"andalucian-vase-cushions imagen",/oc-10-andvase-cset.jpg,"andalucian-vase-cushions imagen",,,,
OC-10-ANDVASE-CCCSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Andalucian Vase Set - Charcoal Cover Set","Complete set of cushion covers in charcoal for the Andalucian Vase


	2 x Chair base cushion covers
	2 x Chair back scatter Cushion covers",,,1,"Taxable Goods","Catalog, Search",119.00,,,,andalucian-vase-set-charcoal-cover-set-1,"Andalucian Vase Set - Charcoal Cover Set","Andalucian Vase Set - Charcoal Cover Set","Andalucian Vase Set - Charcoal Cover Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-andvase-cccset.jpg,"andalucian-vase-set-charcoal-cover-set imagen",/oc-10-andvase-cccset.jpg,"andalucian-vase-set-charcoal-cover-set imagen",/oc-10-andvase-cccset.jpg,"andalucian-vase-set-charcoal-cover-set imagen",/oc-10-andvase-cccset.jpg,"andalucian-vase-set-charcoal-cover-set imagen",,,,
OC-10-ANDVASE-CCSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Andalucian Vase Set Of Cushion Covers","Complete set of cushion covers for the Andalucian Vase


	        2 x Chair base cushion covers
	        2 x Chair back scatter Cushion...",,,1,"Taxable Goods","Catalog, Search",99.00,,,,andalucian-vase-set-of-cushion-covers-1,"Andalucian Vase Set Of Cushion Covers","Andalucian Vase Set Of Cushion Covers","Andalucian Vase Set Of Cushion Covers","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-andvase-ccset.jpg,"andalucian-vase-set-of-cushion-covers imagen",/oc-10-andvase-ccset.jpg,"andalucian-vase-set-of-cushion-covers imagen",/oc-10-andvase-ccset.jpg,"andalucian-vase-set-of-cushion-covers imagen",/oc-10-andvase-ccset.jpg,"andalucian-vase-set-of-cushion-covers imagen",,,,
OC-10-ANDVASE-WC,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Andalucian Vase Set Weather Cover","Protect your outdoor furniture with this weather proof cover.",,,1,"Taxable Goods","Catalog, Search",99.00,,,,andalucian-vase-set-weather-cover-1,"Andalucian Vase Set Weather Cover","Andalucian Vase Set Weather Cover","Andalucian Vase Set Weather Cover","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-andvase-wc.jpg,"andalucian-vase-set-weather-cover imagen",/oc-10-andvase-wc.jpg,"andalucian-vase-set-weather-cover imagen",/oc-10-andvase-wc.jpg,"andalucian-vase-set-weather-cover imagen",/oc-10-andvase-wc.jpg,"andalucian-vase-set-weather-cover imagen",,,,
OC-10-ANTIGSOF-CCSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Antigua 3 Seat Sofa - Cushion Cover Set","Antigua 3 Seat Sofa - Cushion Cover Set",,,1,"Taxable Goods","Catalog, Search",169.00,,,,antigua-3-seat-sofa-cushion-cover-set-1,"Antigua 3 Seat Sofa - Cushion Cover Set","Antigua 3 Seat Sofa - Cushion Cover Set","Antigua 3 Seat Sofa - Cushion Cover Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-antigsof-ccset.jpg,"antigua-3-seat-sofa-cushion-cover-set imagen",/oc-10-antigsof-ccset.jpg,"antigua-3-seat-sofa-cushion-cover-set imagen",/oc-10-antigsof-ccset.jpg,"antigua-3-seat-sofa-cushion-cover-set imagen",/oc-10-antigsof-ccset.jpg,"antigua-3-seat-sofa-cushion-cover-set imagen",,,,
OC-10-ANTIGSOF-0299,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Antigua 3 Seater Sofa","Designed with versatility and practicality in mind, the Antigua 3 Seater Sofa is the perfect piece of furniture for outdoor entertaining. Conversely, the Antigua sofa set has been designed to be...",,,1,"Taxable Goods","Not Visible Individually",849.00,,,,antigua-3-seater-sofa-1,"Antigua 3 Seater Sofa","Antigua 3 Seater Sofa","Antigua 3 Seater Sofa","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-antigsof-0299.jpg,"antigua-3-seater-sofa imagen",/oc-10-antigsof-0299.jpg,"antigua-3-seater-sofa imagen",/oc-10-antigsof-0299.jpg,"antigua-3-seater-sofa imagen",/oc-10-antigsof-0299.jpg,"antigua-3-seater-sofa imagen",,,,color=BLACK
OC-10-ANTIGSOF-0399,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Antigua 3 Seater Sofa","Designed with versatility and practicality in mind, the Antigua 3 Seater Sofa is the perfect piece of furniture for outdoor entertaining. Conversely, the Antigua sofa set has been designed to be...",,,1,"Taxable Goods","Not Visible Individually",849.00,,,,antigua-3-seater-sofa-2,"Antigua 3 Seater Sofa","Antigua 3 Seater Sofa","Antigua 3 Seater Sofa","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-antigsof-0399.jpg,"antigua-3-seater-sofa imagen",/oc-10-antigsof-0399.jpg,"antigua-3-seater-sofa imagen",/oc-10-antigsof-0399.jpg,"antigua-3-seater-sofa imagen",/oc-10-antigsof-0399.jpg,"antigua-3-seater-sofa imagen",,,,color=COFFEE
OC-10-ANTIGSOF-D499,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Antigua 3 Seater Sofa","Designed with versatility and practicality in mind, the Antigua 3 Seater Sofa is the perfect piece of furniture for outdoor entertaining. Conversely, the Antigua sofa set has been designed to be...",,,1,"Taxable Goods","Not Visible Individually",849.00,,,,antigua-3-seater-sofa-3,"Antigua 3 Seater Sofa","Antigua 3 Seater Sofa","Antigua 3 Seater Sofa","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-antigsof-d499.jpg,"antigua-3-seater-sofa imagen",/oc-10-antigsof-d499.jpg,"antigua-3-seater-sofa imagen",/oc-10-antigsof-d499.jpg,"antigua-3-seater-sofa imagen",/oc-10-antigsof-d499.jpg,"antigua-3-seater-sofa imagen",,,,color=MOCHA
OC-10-ANTIGSOF-D599,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Antigua 3 Seater Sofa","Designed with versatility and practicality in mind, the Antigua 3 Seater Sofa is the perfect piece of furniture for outdoor entertaining. Conversely, the Antigua sofa set has been designed to be...",,,1,"Taxable Goods","Not Visible Individually",849.00,,,,antigua-3-seater-sofa-4,"Antigua 3 Seater Sofa","Antigua 3 Seater Sofa","Antigua 3 Seater Sofa","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-antigsof-d599.jpg,"antigua-3-seater-sofa imagen",/oc-10-antigsof-d599.jpg,"antigua-3-seater-sofa imagen",/oc-10-antigsof-d599.jpg,"antigua-3-seater-sofa imagen",/oc-10-antigsof-d599.jpg,"antigua-3-seater-sofa imagen",,,,color=LATTE
OC-10-ANTIGSOF-D599-G,,Default,configurable,"Default Category/Rattan Garden Sofas",base,"Antigua 3 Seater Sofa","Designed with versatility and practicality in mind, the Antigua 3 Seater Sofa is the perfect piece of furniture for outdoor entertaining. Conversely, the Antigua sofa set has been designed to be...",,,1,"Taxable Goods","Catalog, Search",,,,,antigua-3-seater-sofa-grouped,"Antigua 3 Seater Sofa","Antigua 3 Seater Sofa","Antigua 3 Seater Sofa","2017-04-14 12:16:15","2017-04-14 12:16:15",,/oc-10-antigsof-d599.jpg,"antigua-3-seater-sofa imagen",/oc-10-antigsof-d599.jpg,"antigua-3-seater-sofa imagen",/oc-10-antigsof-d599.jpg,"antigua-3-seater-sofa imagen",,,,,"sku=OC-10-ANTIGSOF-0299,color=BLACK|sku=OC-10-ANTIGSOF-0399,color=COFFEE|sku=OC-10-ANTIGSOF-D499,color=MOCHA|sku=OC-10-ANTIGSOF-D599,color=LATTE",
OC-10-ANTIGSOF-CCCSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Antigua 3 Seater Sofa - Charcoal Cover Set","Antigua 3 Seat Sofa - Charcoal Cover Set",,,1,"Taxable Goods","Catalog, Search",209.00,,,,antigua-3-seater-sofa-charcoal-cover-set-1,"Antigua 3 Seater Sofa - Charcoal Cover Set","Antigua 3 Seater Sofa - Charcoal Cover Set","Antigua 3 Seater Sofa - Charcoal Cover Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-antigsof-cccset.jpg,"antigua-3-seater-sofa-charcoal-cover-set imagen",/oc-10-antigsof-cccset.jpg,"antigua-3-seater-sofa-charcoal-cover-set imagen",/oc-10-antigsof-cccset.jpg,"antigua-3-seater-sofa-charcoal-cover-set imagen",/oc-10-antigsof-cccset.jpg,"antigua-3-seater-sofa-charcoal-cover-set imagen",,,,
OC-10-ANTIGUA-CCSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Antigua Ecru Cushion Cover Set","Complete Set of Antigua Cushion covers


	        2 X Chair Base Cushion Covers
	        2 x Chair Back Cushion Covers
	  ...",,,1,"Taxable Goods","Catalog, Search",279.00,,,,antigua-ecru-cushion-cover-set-1,"Antigua Ecru Cushion Cover Set","Antigua Ecru Cushion Cover Set","Antigua Ecru Cushion Cover Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-antigua-ccset.jpg,"antigua-ecru-cushion-cover-set imagen",/oc-10-antigua-ccset.jpg,"antigua-ecru-cushion-cover-set imagen",/oc-10-antigua-ccset.jpg,"antigua-ecru-cushion-cover-set imagen",/oc-10-antigua-ccset.jpg,"antigua-ecru-cushion-cover-set imagen",,,,
OC-10-ANTIGUA-0299,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Antigua Rattan Garden Sofa","Relax in style and comfort with our immensely popular Antigua Rattan Garden Sofa Set. Designed with versatility and practicality in mind, this modular garden sofa set is the perfect piece of...",,,1,"Taxable Goods","Not Visible Individually",1799.00,,,,antigua-rattan-garden-sofa-1,"Antigua Rattan Garden Sofa","Antigua Rattan Garden Sofa","Antigua Rattan Garden Sofa","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-antigua-0299.jpg,"antigua-rattan-garden-sofa imagen",/oc-10-antigua-0299.jpg,"antigua-rattan-garden-sofa imagen",/oc-10-antigua-0299.jpg,"antigua-rattan-garden-sofa imagen",/oc-10-antigua-0299.jpg,"antigua-rattan-garden-sofa imagen",,,,color=BLACK
OC-10-ANTIGUA-0399,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Antigua Rattan Garden Sofa","Relax in style and comfort with our immensely popular Antigua Rattan Garden Sofa Set. Designed with versatility and practicality in mind, this modular garden sofa set is the perfect piece of...",,,1,"Taxable Goods","Not Visible Individually",1799.00,,,,antigua-rattan-garden-sofa-2,"Antigua Rattan Garden Sofa","Antigua Rattan Garden Sofa","Antigua Rattan Garden Sofa","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-antigua-0399.jpg,"antigua-rattan-garden-sofa imagen",/oc-10-antigua-0399.jpg,"antigua-rattan-garden-sofa imagen",/oc-10-antigua-0399.jpg,"antigua-rattan-garden-sofa imagen",/oc-10-antigua-0399.jpg,"antigua-rattan-garden-sofa imagen",,,,color=COFFEE
OC-10-ANTIGUA-D499,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Antigua Rattan Garden Sofa","Relax in style and comfort with our immensely popular Antigua Rattan Garden Sofa Set. Designed with versatility and practicality in mind, this modular garden sofa set is the perfect piece of...",,,1,"Taxable Goods","Not Visible Individually",1799.00,,,,antigua-rattan-garden-sofa-3,"Antigua Rattan Garden Sofa","Antigua Rattan Garden Sofa","Antigua Rattan Garden Sofa","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-antigua-d499.jpg,"antigua-rattan-garden-sofa imagen",/oc-10-antigua-d499.jpg,"antigua-rattan-garden-sofa imagen",/oc-10-antigua-d499.jpg,"antigua-rattan-garden-sofa imagen",/oc-10-antigua-d499.jpg,"antigua-rattan-garden-sofa imagen",,,,color=MOCHA
OC-10-ANTIGUA-D599,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Antigua Rattan Garden Sofa","Relax in style and comfort with our immensely popular Antigua Rattan Garden Sofa Set. Designed with versatility and practicality in mind, this modular garden sofa set is the perfect piece of...",,,1,"Taxable Goods","Not Visible Individually",1799.00,,,,antigua-rattan-garden-sofa-4,"Antigua Rattan Garden Sofa","Antigua Rattan Garden Sofa","Antigua Rattan Garden Sofa","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-antigua-d599.jpg,"antigua-rattan-garden-sofa imagen",/oc-10-antigua-d599.jpg,"antigua-rattan-garden-sofa imagen",/oc-10-antigua-d599.jpg,"antigua-rattan-garden-sofa imagen",/oc-10-antigua-d599.jpg,"antigua-rattan-garden-sofa imagen",,,,color=LATTE
OC-10-ANTIGUA-D599-G,,Default,configurable,"Default Category/Rattan Garden Sofas",base,"Antigua Rattan Garden Sofa","Relax in style and comfort with our immensely popular Antigua Rattan Garden Sofa Set. Designed with versatility and practicality in mind, this modular garden sofa set is the perfect piece of...",,,1,"Taxable Goods","Catalog, Search",,,,,antigua-rattan-garden-sofa-grouped,"Antigua Rattan Garden Sofa","Antigua Rattan Garden Sofa","Antigua Rattan Garden Sofa","2017-04-14 12:16:15","2017-04-14 12:16:15",,/oc-10-antigua-d599.jpg,"antigua-rattan-garden-sofa imagen",/oc-10-antigua-d599.jpg,"antigua-rattan-garden-sofa imagen",/oc-10-antigua-d599.jpg,"antigua-rattan-garden-sofa imagen",,,,,"sku=OC-10-ANTIGUA-0299,color=BLACK|sku=OC-10-ANTIGUA-0399,color=COFFEE|sku=OC-10-ANTIGUA-D499,color=MOCHA|sku=OC-10-ANTIGUA-D599,color=LATTE",
OC-10-ANTIGUA-CSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Antigua Sofa Cushions","Replacement set of cushion covers for Antigua Sofa Set and bermuda Sofa Set.",,,1,"Taxable Goods","Catalog, Search",489.00,,,,antigua-sofa-cushions-1,"Antigua Sofa Cushions","Antigua Sofa Cushions","Antigua Sofa Cushions","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-antigua-cset.jpg,"antigua-sofa-cushions imagen",/oc-10-antigua-cset.jpg,"antigua-sofa-cushions imagen",/oc-10-antigua-cset.jpg,"antigua-sofa-cushions imagen",/oc-10-antigua-cset.jpg,"antigua-sofa-cushions imagen",,,,
OC-10-ANTIGUA-CCCSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Antigua Sofa Set - Charcoal Cover Set","Antigua Sofa Set - Charcoal Cover Set",,,1,"Taxable Goods","Catalog, Search",309.00,,,,antigua-sofa-set-charcoal-cover-set-1,"Antigua Sofa Set - Charcoal Cover Set","Antigua Sofa Set - Charcoal Cover Set","Antigua Sofa Set - Charcoal Cover Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-antigua-cccset.jpg,"antigua-sofa-set-charcoal-cover-set imagen",/oc-10-antigua-cccset.jpg,"antigua-sofa-set-charcoal-cover-set imagen",/oc-10-antigua-cccset.jpg,"antigua-sofa-set-charcoal-cover-set imagen",/oc-10-antigua-cccset.jpg,"antigua-sofa-set-charcoal-cover-set imagen",,,,
OC-10-AZURDB-0299,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Azur Day Bed","The Azur Daybed comes with a folding canopy to offer protection from the sun or can be used with the canopy folded down. The footstools which complet the set up of the Daybed can been stroed away...",,,1,"Taxable Goods","Not Visible Individually",1099.00,,,,azur-day-bed-1,"Azur Day Bed","Azur Day Bed","Azur Day Bed","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-azurdb-0299.jpg,"azur-day-bed imagen",/oc-10-azurdb-0299.jpg,"azur-day-bed imagen",/oc-10-azurdb-0299.jpg,"azur-day-bed imagen",/oc-10-azurdb-0299.jpg,"azur-day-bed imagen",,,,color=BLACK
OC-10-AZURDB-0399,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Azur Day Bed","The Azur Daybed comes with a folding canopy to offer protection from the sun or can be used with the canopy folded down. The footstools which complet the set up of the Daybed can been stroed away...",,,1,"Taxable Goods","Not Visible Individually",1099.00,,,,azur-day-bed-2,"Azur Day Bed","Azur Day Bed","Azur Day Bed","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-azurdb-0399.jpg,"azur-day-bed imagen",/oc-10-azurdb-0399.jpg,"azur-day-bed imagen",/oc-10-azurdb-0399.jpg,"azur-day-bed imagen",/oc-10-azurdb-0399.jpg,"azur-day-bed imagen",,,,color=COFFEE
OC-10-AZURDB-D499,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Azur Day Bed","The Azur Daybed comes with a folding canopy to offer protection from the sun or can be used with the canopy folded down. The footstools which complet the set up of the Daybed can been stroed away...",,,1,"Taxable Goods","Not Visible Individually",1099.00,,,,azur-day-bed-3,"Azur Day Bed","Azur Day Bed","Azur Day Bed","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-azurdb-d499.jpg,"azur-day-bed imagen",/oc-10-azurdb-d499.jpg,"azur-day-bed imagen",/oc-10-azurdb-d499.jpg,"azur-day-bed imagen",/oc-10-azurdb-d499.jpg,"azur-day-bed imagen",,,,color=MOCHA
